original_file	pop	indiv_count	sample_value	replicate_number	min_allele_freq	est_type	est_ne	95ci_low	95ci_high	overall_rsquared	expected_rsquared	indep_comparisons	harmon_mean_samp_size
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	19	65	1.0	0	0.01	ld	14.4	14.1	14.7	0.03593	0.01614	79800	65.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	20	53	1.0	0	0.01	ld	9.5	9.3	9.8	0.04737	0.02	79800	53.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	21	40	1.0	0	0.01	ld	4.1	4.1	4.7	0.06727	0.02699	78210	40.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	22	33	1.0	0	0.01	ld	7.8	7.5	8.0	0.06469	0.03323	79401	33.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	1	1000	1.0	0	0.01	ld	Inf	51759.8	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	2	597	1.0	0	0.01	ld	166.9	163.9	170.0	0.00366	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	3	597	1.0	0	0.01	ld	197.8	193.9	201.8	0.00335	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	4	597	1.0	0	0.01	ld	127.2	125.1	129.3	0.00426	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	5	597	1.0	0	0.01	ld	93.4	92.1	94.8	0.00517	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	6	597	1.0	0	0.01	ld	116.9	115.0	118.8	0.00449	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	7	597	1.0	0	0.01	ld	118.0	116.1	119.9	0.00446	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	8	597	1.0	0	0.01	ld	114.3	112.5	116.1	0.00455	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	9	597	1.0	0	0.01	ld	112.3	110.6	114.1	0.0046	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	10	472	1.0	0	0.01	ld	119.8	117.7	122.0	0.00487	0.00213	79800	472.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	11	384	1.0	0	0.01	ld	92.4	90.8	94.0	0.00615	0.00263	79800	384.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	12	303	1.0	0	0.01	ld	67.0	65.9	68.2	0.00816	0.00334	79800	303.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	13	248	1.0	0	0.01	ld	53.7	52.8	54.6	0.01005	0.00408	79800	248.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	14	193	1.0	0	0.01	ld	42.3	41.6	43.1	0.01276	0.00527	79800	193.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	15	154	1.0	0	0.01	ld	40.2	39.4	41.0	0.0145	0.00663	79800	154.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	16	122	1.0	0	0.01	ld	38.6	37.8	39.5	0.01658	0.00841	79800	122.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	17	99	1.0	0	0.01	ld	30.8	30.1	31.5	0.02053	0.01043	79800	99.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	18	79	1.0	0	0.01	ld	12.8	12.5	13.0	0.03502	0.01317	79800	79.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	19	65	1.0	0	0.01	ld	16.8	16.5	17.2	0.03352	0.01614	79800	65.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	20	52	1.0	0	0.01	ld	9.8	9.5	10.0	0.04731	0.02041	79401	52.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	21	38	1.0	0	0.01	ld	9.3	9.1	9.6	0.05629	0.02852	79401	38.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r17.genepop	22	33	1.0	0	0.01	ld	13.1	12.7	13.5	0.0547	0.03323	79401	33.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	1	1000	1.0	0	0.01	ld	261458.6	29748.5	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	2	597	1.0	0	0.01	ld	192.3	188.6	196.1	0.0034	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	3	597	1.0	0	0.01	ld	198.6	194.7	202.7	0.00334	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	4	597	1.0	0	0.01	ld	118.8	116.9	120.8	0.00444	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	5	597	1.0	0	0.01	ld	97.9	96.5	99.4	0.00502	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	6	597	1.0	0	0.01	ld	123.0	121.1	125.1	0.00435	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	7	597	1.0	0	0.01	ld	103.2	101.6	104.8	0.00485	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	8	597	1.0	0	0.01	ld	126.9	124.8	129.0	0.00427	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	9	597	1.0	0	0.01	ld	98.7	97.2	100.2	0.00499	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	10	473	1.0	0	0.01	ld	98.3	96.7	99.9	0.00545	0.00213	79800	473.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	11	383	1.0	0	0.01	ld	86.2	84.7	87.6	0.00641	0.00263	79800	383.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	12	306	1.0	0	0.01	ld	75.1	73.8	76.4	0.00762	0.0033	79800	306.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	13	246	1.0	0	0.01	ld	60.7	59.6	61.8	0.00942	0.00412	79800	246.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	14	195	1.0	0	0.01	ld	37.1	36.5	37.7	0.01369	0.00521	79800	195.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	15	158	1.0	0	0.01	ld	37.3	36.6	38.0	0.0149	0.00646	79800	158.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	16	126	1.0	0	0.01	ld	26.5	26.1	27.0	0.01972	0.00814	79800	126.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	17	99	1.0	0	0.01	ld	20.3	19.9	20.7	0.02515	0.01043	79800	99.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	18	82	1.0	0	0.01	ld	16.8	16.5	17.1	0.03006	0.01267	79800	82.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	19	65	1.0	0	0.01	ld	14.1	13.8	14.4	0.03637	0.01614	79003	65.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	20	52	1.0	0	0.01	ld	12.8	12.5	13.1	0.04224	0.02041	79401	52.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	21	40	1.0	0	0.01	ld	21.7	21.0	22.5	0.04087	0.02699	78606	40.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r18.genepop	22	33	1.0	0	0.01	ld	12.5	12.1	12.9	0.05544	0.03323	78210	33.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	1	1000	1.0	0	0.01	ld	138709.7	27002.4	Inf	0.00101	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	2	597	1.0	0	0.01	ld	196.5	192.6	200.4	0.00336	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	3	597	1.0	0	0.01	ld	188.6	184.9	192.3	0.00343	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	4	597	1.0	0	0.01	ld	114.0	112.2	115.8	0.00456	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	5	597	1.0	0	0.01	ld	108.0	106.4	109.7	0.00471	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	6	597	1.0	0	0.01	ld	109.4	107.7	111.1	0.00467	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	7	597	1.0	0	0.01	ld	95.4	93.9	96.8	0.0051	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	8	597	1.0	0	0.01	ld	112.1	110.3	113.9	0.0046	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	9	597	1.0	0	0.01	ld	104.4	102.8	106.0	0.00481	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	10	477	1.0	0	0.01	ld	104.4	102.7	106.2	0.00524	0.00211	79800	477.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	11	381	1.0	0	0.01	ld	78.6	77.3	79.9	0.00678	0.00265	79800	381.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	12	306	1.0	0	0.01	ld	76.8	75.4	78.2	0.00753	0.0033	79800	306.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	13	249	1.0	0	0.01	ld	47.9	47.1	48.7	0.01073	0.00407	79800	249.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	14	192	1.0	0	0.01	ld	41.1	40.4	41.8	0.013	0.00529	79800	192.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	15	153	1.0	0	0.01	ld	31.5	31.0	32.1	0.01656	0.00667	79800	153.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	16	124	1.0	0	0.01	ld	29.3	28.7	29.9	0.01885	0.00827	79800	124.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	17	103	1.0	0	0.01	ld	24.8	24.4	25.3	0.02231	0.01001	79800	103.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	18	79	1.0	0	0.01	ld	15.0	14.7	15.3	0.03236	0.01317	79800	79.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	19	64	1.0	0	0.01	ld	10.4	10.2	10.6	0.04212	0.0164	79800	64.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	20	52	1.0	0	0.01	ld	8.9	8.7	9.1	0.04916	0.02041	79800	52.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	21	41	1.0	0	0.01	ld	8.6	8.3	8.8	0.05577	0.02629	77421	41.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r19.genepop	22	34	1.0	0	0.01	ld	7.6	7.4	7.8	0.06408	0.03217	78606	34.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	1	1000	1.0	0	0.01	ld	Inf	47885.0	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	2	597	1.0	0	0.01	ld	174.5	171.3	177.8	0.00357	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	3	597	1.0	0	0.01	ld	180.6	177.2	184.1	0.00351	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	4	597	1.0	0	0.01	ld	123.0	121.0	125.0	0.00435	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	5	597	1.0	0	0.01	ld	109.0	107.3	110.7	0.00469	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	6	597	1.0	0	0.01	ld	101.6	100.1	103.2	0.0049	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	7	597	1.0	0	0.01	ld	105.1	103.5	106.7	0.00479	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	8	597	1.0	0	0.01	ld	94.2	92.9	95.7	0.00514	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	9	597	1.0	0	0.01	ld	98.7	97.2	100.2	0.00499	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	10	476	1.0	0	0.01	ld	87.2	85.8	88.6	0.00585	0.00211	79800	476.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	11	379	1.0	0	0.01	ld	85.6	84.1	87.1	0.00646	0.00266	79800	379.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	12	304	1.0	0	0.01	ld	57.9	57.0	58.9	0.00887	0.00332	79800	304.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	13	247	1.0	0	0.01	ld	67.1	65.8	68.4	0.00892	0.0041	79800	247.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	14	194	1.0	0	0.01	ld	48.8	47.9	49.7	0.01178	0.00524	79800	194.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	15	158	1.0	0	0.01	ld	32.8	32.2	33.4	0.01598	0.00646	79800	158.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	16	127	1.0	0	0.01	ld	31.0	30.4	31.6	0.01811	0.00807	79800	127.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	17	100	1.0	0	0.01	ld	20.1	19.7	20.5	0.02519	0.01032	79800	100.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	18	79	1.0	0	0.01	ld	14.9	14.6	15.2	0.03241	0.01317	79800	79.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	19	63	1.0	0	0.01	ld	8.1	7.9	8.3	0.04734	0.01668	78210	63.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	20	51	1.0	0	0.01	ld	12.9	12.6	13.2	0.04253	0.02083	79401	51.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	21	41	1.0	0	0.01	ld	11.6	11.3	11.9	0.04987	0.02629	79401	41.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r20.genepop	22	32	1.0	0	0.01	ld	7.0	6.7	7.2	0.06804	0.03437	77815	32.0
